time,temperature_2m (°C),relative_humidity_2m (%),rain (mm),snowfall (cm),cloud_cover (%)
2019-10-03T18:00,9.575000000000001,81.33333333333333,0.0,0.0,69.5
2019-10-03T19:00,9.433333333333334,82.08333333333333,0.025000000000000005,0.0,64.58333333333333
2019-10-03T20:00,8.708333333333334,86.41666666666667,0.0,0.0,74.58333333333333
2019-10-03T21:00,8.391666666666667,89.16666666666667,0.0,0.0,47.916666666666664
2019-10-03T22:00,7.55,93.33333333333333,0.0,0.0,28.083333333333332
2019-10-03T23:00,7.966666666666666,91.0,0.0,0.0,29.083333333333332
2019-10-04T00:00,7.633333333333333,93.5,0.0,0.0,34.5
2019-10-04T01:00,6.7749999999999995,98.16666666666667,0.0,0.0,43.333333333333336
2019-10-04T02:00,6.883333333333334,98.75,0.0,0.0,39.75
2019-10-04T03:00,6.658333333333332,99.33333333333333,0.0,0.0,97.5
2019-10-04T04:00,5.283333333333333,99.58333333333333,0.0,0.0,100.0
2019-10-04T05:00,5.208333333333333,99.66666666666667,0.0,0.0,100.0
2019-10-04T06:00,5.116666666666666,99.33333333333333,0.0,0.0,100.0
2019-10-04T07:00,5.858333333333333,98.08333333333333,0.0,0.0,100.0
2019-10-04T08:00,6.941666666666666,96.5,0.0,0.0,100.0
2019-10-04T09:00,9.041666666666666,87.16666666666667,0.0,0.0,100.0
2019-10-04T10:00,10.383333333333333,81.66666666666667,0.0,0.0,100.0
2019-10-04T11:00,11.891666666666666,71.0,0.0,0.0,100.0
2019-10-04T12:00,12.633333333333333,66.0,0.03333333333333333,0.0,100.0
2019-10-04T13:00,11.674999999999999,71.25,0.03333333333333333,0.0,100.0
2019-10-04T14:00,11.950000000000001,73.75,0.225,0.0,100.0
2019-10-04T15:00,11.591666666666667,77.08333333333333,0.13333333333333333,0.0,100.0
2019-10-04T16:00,11.183333333333332,81.58333333333333,0.5750000000000001,0.0,100.0
2019-10-04T17:00,10.325000000000001,90.25,1.8,0.0,100.0
2019-10-04T18:00,9.716666666666667,92.08333333333333,2.441666666666667,0.0,100.0
2019-10-04T19:00,9.541666666666666,93.0,1.6916666666666667,0.0,100.0
2019-10-04T20:00,9.416666666666666,93.83333333333333,0.7416666666666667,0.0,100.0
2019-10-04T21:00,9.325000000000001,93.91666666666667,0.42500000000000004,0.0,100.0
2019-10-04T22:00,9.141666666666666,94.5,0.425,0.0,100.0
2019-10-04T23:00,9.075,95.08333333333333,0.7999999999999999,0.0,100.0
2019-10-05T00:00,9.025,95.08333333333333,0.8333333333333334,0.0,100.0
2019-10-05T01:00,8.391666666666667,94.08333333333333,0.6416666666666666,0.0,100.0
2019-10-05T02:00,8.2,93.41666666666667,1.125,0.0,100.0
2019-10-05T03:00,8.174999999999999,93.25,1.2,0.0,100.0
2019-10-05T04:00,8.1,93.25,1.2750000000000001,0.0,100.0
2019-10-05T05:00,8.041666666666666,93.0,1.0833333333333333,0.0,100.0
2019-10-05T06:00,7.991666666666667,92.25,0.6833333333333332,0.0,100.0
2019-10-05T07:00,7.8999999999999995,92.25,0.35000000000000003,0.0,100.0
2019-10-05T08:00,8.283333333333333,90.58333333333333,0.17500000000000002,0.0,100.0
2019-10-05T09:00,8.858333333333333,87.25,0.10000000000000002,0.0,99.66666666666667
2019-10-05T10:00,9.65,85.25,0.05000000000000001,0.0,82.41666666666667
2019-10-05T11:00,10.858333333333334,80.25,0.03333333333333333,0.0,31.25
2019-10-05T12:00,11.616666666666667,72.33333333333333,0.08333333333333333,0.0,29.583333333333332
2019-10-05T13:00,10.658333333333333,74.08333333333333,0.125,0.0,31.583333333333332
2019-10-05T14:00,10.208333333333334,73.16666666666667,0.39166666666666666,0.0,71.5
2019-10-05T15:00,10.391666666666667,69.58333333333333,0.075,0.0,50.0
2019-10-05T16:00,10.491666666666667,73.0,0.13333333333333333,0.0,77.33333333333333
2019-10-05T17:00,9.275,83.08333333333333,0.5666666666666667,0.0,40.333333333333336
2019-10-05T18:00,8.341666666666667,87.75,0.08333333333333333,0.0,22.75
2019-10-05T19:00,7.666666666666667,90.91666666666667,0.0,0.0,16.083333333333332
2019-10-05T20:00,7.258333333333333,91.5,0.0,0.0,11.833333333333334
2019-10-05T21:00,6.766666666666667,92.16666666666667,0.0,0.0,4.166666666666667
2019-10-05T22:00,6.041666666666667,93.41666666666667,0.0,0.0,1.6666666666666667
2019-10-05T23:00,5.45,94.75,0.0,0.0,1.0
2019-10-06T00:00,5.058333333333334,95.66666666666667,0.0,0.0,3.0833333333333335
2019-10-06T01:00,5.25,95.33333333333333,0.0,0.0,5.333333333333333
2019-10-06T02:00,4.058333333333334,96.66666666666667,0.0,0.0,33.25
2019-10-06T03:00,3.8166666666666664,97.0,0.008333333333333333,0.0,40.083333333333336
2019-10-06T04:00,4.033333333333333,95.91666666666667,0.008333333333333333,0.0,70.0
2019-10-06T05:00,4.208333333333333,94.41666666666667,0.0,0.0,20.416666666666668
